doc_name,thread_name,thread_url,dominant_topic,topic_gamma,engine_spec,prod_year,engine_group,mileage_miles,mileage_confidence,technical_bucket,chronic_score,n_messages,gamma_vector
doc_04455,New GTD idling too high,https://www.golfgtiforum.co.uk/index.php?topic=283206.0,6,0.01046107665470214,2.0_TDI,,MK6,,none,high,1,3,"[0.015374300989953425, 0.0025989240319200494, 0.0035292986353607655, 0.0044640269417635945, 0.003464531893562407, 0.01046107665470214, 0.004149889127598097, 0.010479007320147787, 0.016797207070563945, 0.01471863591147656, 0.010808824005469377, 0.0039671469665557325, 0.0034435818091398613, 0.007435208689416634, 0.004754128535206645, 0.004612447159750579, 0.0038570154844621597, 0.00760617367288777, 0.00344651422120671, 0.013593437805174875, 0.006910536172546227, 0.0073602996230661575, 0.022617356469865707, 0.006477334633209981, 0.004161803520601149, 0.00427871694810409, 0.005907742327662946]"
doc_04457,"Steaming up on ""recirculate""",https://www.golfgtiforum.co.uk/index.php?topic=283205.0,3,0.023084776106454347,2.0_TSI,,MK7,3000.0,high,high,3,10,"[0.007031740823049798, 0.007147887577539895, 0.023084776106454347, 0.011627383825629101, 0.006132550795260316, 0.0062888742826174215, 0.011363689834828675, 0.0072429221167303465, 0.005395927929965812, 0.006580694564254386, 0.006131219880143468, 0.006758880948109144, 0.007921816217691885, 0.00942878800046394, 0.009996821383283998, 0.009223199782222559, 0.0055046757162705824, 0.02630455715642978, 0.005446127392398339, 0.005257898874325639, 0.012226581085663952, 0.006409323208116012, 0.005989706084854579, 0.005474506008026165, 0.01384383161384764, 0.007334365538279968, 0.009742326966603203]"
doc_04463,18” to 19” - car feels slower,https://www.golfgtiforum.co.uk/index.php?topic=283198.0,17,1.0,2.0_TSI,,unknown,,none,high,0,16,"[2.94416036830794e-308, 2.5102756176059515e-308, 2.029939290762209e-308, 2.293967974814706e-308, 6.844931923491508e-308, 2.706264201976884e-308, 1.9940798684621365e-308, 2.9083054897053134e-308, 2.487311302787083e-308, 3.4081896004580297e-308, 2.230932056935609e-308, 1.8832596105215174e-308, 1.805027689887455e-308, 2.4721460577580466e-308, 2.1405529829368497e-308, 2.3475996235132625e-308, 1.0, 3.577221221944897e-308, 1.431593410081215e-307, 2.2792691322015956e-308, 2.9346899660926384e-308, 2.073734702519946e-308, 2.754493232883617e-308, 1.9606121821061955e-308, 2.0777152039223277e-308, 1.4761941789085493e-307, 2.3428878310723275e-308]"
doc_04465,Rear Brakes,https://www.golfgtiforum.co.uk/index.php?topic=283208.0,5,0.3436356993093649,2.0_TSI,2017,unknown,5000.0,high,high,3,26,"[0.015874284742787598, 0.02475858323271254, 0.01569417927248414, 0.016428327995495172, 0.3436356993093649, 0.0177869334386896, 0.013890558585464572, 0.016783359145258477, 0.014835186323630851, 0.018440046802032026, 0.01365833515805875, 0.012437526067896406, 0.012170822818206547, 0.01527036618394202, 0.014111027180996532, 0.01483822964854389, 0.04143957517993985, 0.023342312007323448, 0.035886611115244285, 0.013457739154172529, 0.01903581268244233, 0.013521133226983282, 0.015445629076855105, 0.012776336708476974, 0.015295615720696046, 0.047909788589850816, 0.014916611419270082]"
doc_04467,voice control,https://www.golfgtiforum.co.uk/index.php?topic=283218.0,14,1.0,unknown,,unknown,,none,medium,1,8,"[5.09145936737187e-308, 2.4060098349227275e-308, 3.276562743937167e-308, 3.119982588760308e-308, 2.309751242233563e-308, 4.503936276030622e-308, 6.539197856288896e-308, 4.557063878042327e-308, 4.340858658315203e-308, 4.830119645967597e-308, 6.548976973778007e-308, 6.677540959438319e-308, 5.885561592515984e-308, 1.0, 1.0658877376912708e-307, 8.675521242131244e-308, 2.491438159890945e-308, 7.66971152052788e-308, 2.458834131196993e-308, 3.593421304868559e-308, 4.818536971823207e-308, 6.232155359036645e-308, 4.3860498855384505e-308, 4.2832184735743687e-308, 3.1111077187678863e-308, 3.244380848383165e-308, 2.1329563278177748e-307]"
doc_04468,Hazzard lights flashing on their own.,https://www.golfgtiforum.co.uk/index.php?topic=283215.0,7,0.7977128671999225,2.0_TSI,2016,MK7.5,,none,high,1,4,"[0.004554516186366584, 0.004332495833744879, 0.007955205423335495, 0.005008579289281005, 0.003523157713539154, 0.004400536169163609, 0.7977128671999225, 0.00452686763405514, 0.00425512757461744, 0.004323422338480011, 0.005829634557501202, 0.01021180427399635, 0.008623141519282578, 0.010292942244534923, 0.04633514621623271, 0.010007802140222012, 0.0034885109695018657, 0.008489540079319239, 0.003599070974525706, 0.0038652217165226713, 0.005986410894178143, 0.006425180904769458, 0.0041783134467439425, 0.005203775896755783, 0.005831050083476283, 0.004528619589927718, 0.01222015415208111]"
doc_04469,"""Italian Tune Up"" is it required for TFSI engines ?",https://www.golfgtiforum.co.uk/index.php?topic=283221.0,6,0.05182310882361727,2.0_TSI,,MK7.5,5000.0,high,high,1,10,"[0.023615832010475925, 0.009071371058385918, 0.009485587073318718, 0.010768621382201526, 0.009957264453440124, 0.05182310882361727, 0.010158258679586403, 0.017901077082112762, 0.04112076829593443, 0.02478936899335639, 0.02376197297663819, 0.011602871501766403, 0.009783645856236697, 0.01612958284923678, 0.011077360439923831, 0.010332305252024226, 0.010266991095457013, 0.017759136421553003, 0.009140218786161246, 0.023032939147879034, 0.014405981908354465, 0.01917914952119679, 0.026983238115185375, 0.017818266534148895, 0.010280865503543579, 0.011300061183938179, 0.012962382667364823]"
doc_04470,Turbo rip ...update,https://www.golfgtiforum.co.uk/index.php?topic=283223.0,7,0.05520528869589775,2.0_TSI,2015,unknown,36000.0,high,high,0,7,"[0.012448707067567637, 0.011034390298652856, 0.027139788344677354, 0.015716019695747166, 0.00923401328107413, 0.011856852388075127, 0.05520528869589775, 0.012495951854591222, 0.011272705111357136, 0.01151288980379095, 0.01497825967893317, 0.019363723601941416, 0.017531966264652022, 0.02463872654074559, 0.03431334917779641, 0.019135355392975506, 0.008838455699765215, 0.023696227172980824, 0.008873321388062965, 0.010571055880403727, 0.01833013064028466, 0.016771855482972123, 0.011334933496762702, 0.013395879293716544, 0.019859052602187725, 0.011459845086757051, 0.024152317210008472]"
doc_04473,Are your headlights too bright?,https://www.golfgtiforum.co.uk/index.php?topic=283235.0,16,1.0,unknown,2010,unknown,,none,high,2,4,"[3.043755436003509e-308, 2.231534542812429e-308, 3.145783264354087e-308, 2.740945309467824e-308, 2.096412325207758e-308, 2.4861414731196393e-308, 5.592030164406902e-308, 3.091015114665417e-308, 2.3496887220179353e-308, 2.9601130407445535e-308, 2.896684883939763e-308, 3.822641461124697e-308, 4.985225994714245e-308, 7.155498177138844e-308, 7.841761362078698e-308, 1.0, 2.291739953147308e-308, 6.373529288087693e-308, 2.39585307047661e-308, 2.1973683541468393e-308, 3.823344444355233e-308, 2.8677051519108953e-308, 2.6297349792885617e-308, 2.34655123613187e-308, 2.7082013810434406e-308, 3.1070685013585153e-308, 1.261415060209143e-307]"
doc_04478,2015 Gtd question,https://www.golfgtiforum.co.uk/index.php?topic=283244.0,3,0.08925839188824736,2.0_TDI,2015,unknown,,none,high,2,4,"[0.012942847180624203, 0.013144837497790704, 0.08925839188824736, 0.025458818648041892, 0.011505196873682923, 0.011513989192536631, 0.021698858719168705, 0.01354905410986475, 0.010154421492013703, 0.012043293644870667, 0.01150452536347441, 0.012594454945426839, 0.014400664341877305, 0.016741272833352014, 0.01822972410714186, 0.01636131964220534, 0.01026408617624376, 0.034852927874831914, 0.010172457538083352, 0.01013809558422367, 0.02271069596982009, 0.01215392088002312, 0.011253430758051871, 0.01048005215028487, 0.03501500244938734, 0.01329447396405259, 0.017106786592223096]"
doc_04479,Notification of low battery- key fob,https://www.golfgtiforum.co.uk/index.php?topic=283213.0,13,0.6224134470882566,2.0_TSI,2016,MK7,,none,high,3,23,"[0.006634677212562448, 0.005270669827137284, 0.007052311505379421, 0.005451932152175981, 0.0040594801844180215, 0.006122494961562701, 0.011500840916705736, 0.005874805001651571, 0.005409695966443902, 0.0059628455515694625, 0.007251587220070272, 0.011831378693011436, 0.6224134470882566, 0.01271249969955333, 0.013155481548033214, 0.011470739429213304, 0.004095524803606295, 0.01022578154281044, 0.004098265646693305, 0.004843856028636696, 0.006667447107034215, 0.007430773808222125, 0.005469915281369079, 0.006010810710573112, 0.005781584957234024, 0.00506854085724795, 0.014486522463880006]"
doc_04480,Picking up brand new GTI next week,https://www.golfgtiforum.co.uk/index.php?topic=283238.0,9,0.06234112668340081,2.0_TSI,2015,MK7,,none,medium,1,11,"[0.018695977363107984, 0.007671839631283805, 0.008290186636216825, 0.008701437970543423, 0.007959261799994947, 0.023875108847972983, 0.010147268782925394, 0.014712705811120042, 0.06234112668340081, 0.019654771553701822, 0.061359046997473236, 0.014061132458391232, 0.009988762991844407, 0.018704024723614418, 0.011965496843617874, 0.01037747343615382, 0.008655619636448777, 0.0144368723297149, 0.00799719099035561, 0.020209144210377936, 0.01219388350630032, 0.030724343429549977, 0.023324869392543364, 0.024377981787096967, 0.00848172191869134, 0.009850780682662564, 0.013992789122947241]"
doc_04483,Air con/ brake fluid,https://www.golfgtiforum.co.uk/index.php?topic=283247.0,4,0.08175467006916565,2.0_TSI,,unknown,8500.0,high,high,2,8,"[0.00812829604592099, 0.004996079776462392, 0.016338639258915242, 0.08175467006916565, 0.005901861067109001, 0.006377533480968185, 0.008165068427777644, 0.00947735972215201, 0.006008799640952883, 0.0074193300555256275, 0.00633808338823291, 0.005207893922989129, 0.0056393061260619675, 0.008150000246352531, 0.007533350497549668, 0.007388794661643479, 0.005468370406302671, 0.011850285090656368, 0.005258313587453872, 0.006799521146114438, 0.017612431387025947, 0.006488598247635964, 0.007335774273117353, 0.005706425194479168, 0.05064831558227963, 0.006603153095419839, 0.007711739832022631]"
doc_04485,Battery Cover,https://www.golfgtiforum.co.uk/index.php?topic=283245.0,18,1.0,2.0_TSI,2017,MK7,,none,medium,1,12,"[7.571057923812505e-308, 3.060313699674974e-308, 4.909793302294209e-308, 5.715498891642443e-308, 3.8344261857646907e-308, 5.803886308111694e-308, 5.199585590386569e-308, 8.009803999036626e-308, 4.813357279809631e-308, 7.701234648838617e-308, 5.08370585522176e-308, 3.608163260343006e-308, 3.8953536487149585e-308, 8.566194125284006e-308, 5.650314360001197e-308, 6.329120674856458e-308, 3.9385580697383333e-308, 1.0, 3.6739916130649226e-308, 4.5198854976961595e-308, 1.2591103265161367e-307, 4.792001979962373e-308, 6.052538866264077e-308, 3.995709908964327e-308, 5.058322882919588e-308, 5.616425896452137e-308, 7.344210865478192e-308]"
doc_04491,House Break In,https://www.golfgtiforum.co.uk/index.php?topic=283261.0,13,1.0,unknown,,unknown,,none,medium,1,7,"[3.011805410344279e-308, 2.1598050690150626e-308, 2.8271805192959097e-308, 2.33223636318152e-308, 1.727123272364801e-308, 2.611897761837394e-308, 4.2436868295522376e-308, 2.6305433022072704e-308, 2.2994632048216234e-308, 2.6712165200449014e-308, 2.9923420786221e-308, 4.3768283894395156e-308, 1.0, 5.488174102613524e-308, 5.025493280946556e-308, 5.158844311041195e-308, 1.769946505581028e-308, 4.4466900021410535e-308, 1.7646788894787043e-308, 2.090530664465382e-308, 2.9124396819302237e-308, 3.004899155451444e-308, 2.4125203428570816e-308, 2.425867534798232e-308, 2.4008714614929134e-308, 2.1842299789517804e-308, 6.22080677108423e-308]"
doc_04495,2018 GTI PP Won't DSG Fart,https://www.golfgtiforum.co.uk/index.php?topic=283230.0,6,0.08978542759963787,2.0_TSI,2017,MK7.5,9000.0,high,high,1,18,"[0.024035715818067505, 0.01068977036495797, 0.01049171382206118, 0.011405613338320898, 0.011207017551641057, 0.08978542759963787, 0.011688031329578737, 0.018225186363320718, 0.0478863446734201, 0.026505803610682322, 0.028622069193388278, 0.014029759733648235, 0.011476164453633038, 0.019044278977391187, 0.012936082869550699, 0.011867388586445387, 0.011537641395004745, 0.019327352952010986, 0.010340205091659397, 0.02255981877334582, 0.015201078006879188, 0.023338906661039036, 0.02610388107338442, 0.021889226879283637, 0.01098196226696737, 0.012743062405562262, 0.014993765651397796]"
doc_04496,Ordering DSG? Don't bother with a push start button!,https://www.golfgtiforum.co.uk/index.php?topic=283257.0,12,0.2041674022438412,2.0_TSI,2016,unknown,,none,high,1,11,"[0.010042051498574537, 0.0077527284364907615, 0.009576342854581723, 0.007799231694444437, 0.006329704359131355, 0.010953129860374592, 0.018581722553207534, 0.0090702805217531, 0.011100072968166154, 0.009521913157909583, 0.02002136730917068, 0.2041674022438412, 0.01841197731630803, 0.025775926006266794, 0.02481537434954112, 0.01370342414744499, 0.0064696334191992905, 0.013142483051767278, 0.006471823202613141, 0.008897217330505499, 0.009776209258248696, 0.023523442437572095, 0.009408384166522269, 0.016092285476456806, 0.008424686823191384, 0.0079385969707059, 0.020778821784694465]"
doc_04499,"Hi all, new Golf GTI owner :)",https://www.golfgtiforum.co.uk/index.php?topic=283264.0,9,0.009763958504935577,2.0_TSI,2014,MK7,20000.0,high,high,3,10,"[0.044875478695922795, 0.00256605302945734, 0.0032863628433489967, 0.004272540164144738, 0.0032918527715526235, 0.008016237868687097, 0.0037283075333180496, 0.016739495382414107, 0.009763958504935577, 0.025279751206521147, 0.007717324556796628, 0.0036190499692876463, 0.00352883089864017, 0.006937823641247113, 0.00433283814805871, 0.004577868210963942, 0.0037946299152450446, 0.007269766738555157, 0.003389248453662105, 0.011271004847951415, 0.007921336206479524, 0.005677673710876912, 0.03426327291144108, 0.0049703401603509835, 0.003848436494234056, 0.004174288422132591, 0.005644614490681098]"
doc_04501,REPLACEMENT tyres for Golf gti 7.5,https://www.golfgtiforum.co.uk/index.php?topic=283287.0,19,1.0,2.0_TSI,,MK7.5,4000.0,high,high,2,10,"[2.50125294825023e-308, 2.4420266463228415e-308, 2.024792344976306e-308, 2.203462517343343e-308, 5.671623918770317e-308, 2.352954523873973e-308, 2.046809175107723e-308, 2.586704513346679e-308, 2.2059485205169672e-308, 2.8859202973863925e-308, 2.087387048816789e-308, 1.8709099125525496e-308, 1.7821632666721867e-308, 2.39250405445783e-308, 2.187208480244577e-308, 2.419147954673746e-308, 1.5330089470005783e-307, 3.243053941360867e-308, 1.0, 2.045843614533839e-308, 2.744148676010963e-308, 1.9791927975827237e-308, 2.424073696308701e-308, 1.8637775000501313e-308, 2.0108373496626203e-308, 1.851322187662611e-307, 2.334244651791877e-308]"
doc_04503,Anyone considered a GTE?,https://www.golfgtiforum.co.uk/index.php?topic=283286.0,23,1.0,1.6_TDI,2015,unknown,,none,medium,1,11,"[2.0463578224389715e-307, 1.9231776062352295e-308, 2.505938050621723e-308, 3.3261457266975936e-308, 2.4980740588754045e-308, 5.383716061789292e-308, 2.777317994228906e-308, 1.4794330944311098e-307, 7.553699825996513e-308, 1.4247694166339502e-307, 5.943446449650278e-308, 2.716028002318483e-308, 2.5306912651173596e-308, 4.958005991061468e-308, 3.1946720382751325e-308, 3.2996133865508477e-308, 2.8996345388739384e-308, 5.305763609017597e-308, 2.589622013251716e-308, 1.157464844909295e-307, 6.226571224690033e-308, 4.2946334004217816e-308, 1.0, 3.807587994801544e-308, 3.003948569478477e-308, 3.1739423945107785e-308, 4.067390119039227e-308]"
doc_04506,MK7 2018 GTD Upgrades- Advice Sought,https://www.golfgtiforum.co.uk/index.php?topic=283278.0,17,0.28261006405793093,2.0_TSI,2017,MK7,,none,medium,1,12,"[0.01728346498275399, 0.015378435226371478, 0.011986143211705876, 0.013499383380682366, 0.04878175071936007, 0.016504808011667017, 0.011587191386790065, 0.016913415367811123, 0.014868823595290468, 0.02008016675993996, 0.013131517229670982, 0.010979927606362419, 0.010486221814150341, 0.014294486734417064, 0.012333239954476018, 0.013345027300649348, 0.28261006405793093, 0.021038513874089466, 0.06165324282805349, 0.013467535772763176, 0.01711188334671185, 0.012271440186031147, 0.016094069179469813, 0.01165148223015429, 0.012292483673096462, 0.07368622071056444, 0.01346111206731407]"
doc_04507,PP Real World Ownership Review,https://www.golfgtiforum.co.uk/index.php?topic=283277.0,10,0.10821947375260625,2.0_TSI,2014,MK7.5,3000.0,high,high,2,20,"[0.07724384247401213, 0.01253300832980662, 0.015006930584465117, 0.01829870364201503, 0.016979732123336404, 0.051142472494610174, 0.018126949967384367, 0.046407746700174675, 0.07582510981354497, 0.10821947375260625, 0.0457383335802648, 0.017881837646663575, 0.015453584250069912, 0.033254735533064496, 0.021282978051850518, 0.02101614937820688, 0.019828427800775813, 0.033413317172750916, 0.01743776578666964, 0.0485837890100063, 0.031165168960642958, 0.032077279181542705, 0.08576151688586167, 0.028403571358710144, 0.01704714916548128, 0.021839690557580452, 0.026444365632434137]"
doc_04508,Automatic handbrake,https://www.golfgtiforum.co.uk/index.php?topic=283308.0,12,1.0,2.0_TSI,,unknown,,none,medium,0,4,"[2.7539271051549113e-308, 2.233339015750571e-308, 2.6816133036401806e-308, 2.1697606260920703e-308, 1.826755543127534e-308, 3.0230418977005356e-308, 5.391877565984372e-308, 2.51284116690787e-308, 3.090295274645039e-308, 2.6458241824728544e-308, 5.416471407264875e-308, 1.0, 4.947412612040872e-308, 6.859136775457243e-308, 7.614419937848131e-308, 3.968991585755274e-308, 1.876429127486708e-308, 3.663513153190431e-308, 1.890913194446784e-308, 2.462354532512054e-308, 2.7109161863742424e-308, 6.422937495779176e-308, 2.6117833613670656e-308, 4.506423928156085e-308, 2.342042552253499e-308, 2.305868492543452e-308, 5.904639866219038e-308]"
doc_04509,Undercarriage corrosion,https://www.golfgtiforum.co.uk/index.php?topic=283318.0,5,0.03567876196059727,2.0_TSI,,MK6,,none,high,2,1,"[0.008145830630204614, 0.009934397335392567, 0.0072807612204479144, 0.007881339717252364, 0.03567876196059727, 0.00858900603148903, 0.006698968675455502, 0.008782520356821108, 0.007241763285185577, 0.009761115379767196, 0.0067038321806945, 0.006006750952978099, 0.005934263903396752, 0.007836330201066725, 0.00695168492614257, 0.007633959794389336, 0.027295705181956176, 0.01289088672930401, 0.022131526201899062, 0.006585541167131723, 0.009933241483891984, 0.006468369249855472, 0.00786894776262906, 0.006021486580865944, 0.00712162827311949, 0.04178323586823055, 0.00759379794357593]"
